17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186,17.13257,17.13374,17.13539,17.1375,17.14009,17.14314,17.14667,17.15067,17.15514,17.16009,17.1655,17.17139,17.17776,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,
